study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	read_count	base_count	fastq_ftp	submitted_ftp	sra_ftp
PRJEB17784	SAMEA103958135	ERX1973637	ERR1913060	408170	human gut metagenome	5939867	1272506534	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913060/ERR1913060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913060/ERR1913060_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913060/CO-01-11-0-0_15s012611-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913060/CO-01-11-0-0_15s012611-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913060
PRJEB17784	SAMEA103958135	ERX1973638	ERR1913061	408170	human gut metagenome	7736065	1722062834	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913061/ERR1913061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913061/ERR1913061_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913061/CO-01-11-0-0_15s012611-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913061/CO-01-11-0-0_15s012611-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913061
PRJEB17784	SAMEA103958135	ERX1973639	ERR1913062	408170	human gut metagenome	6468446	1447451042	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913062/ERR1913062_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913062/ERR1913062_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913062/CO-01-11-0-0_15s012611-3-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913062/CO-01-11-0-0_15s012611-3-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913062
PRJEB17784	SAMEA103958157	ERX1973640	ERR1913063	408170	human gut metagenome	15138645	3323342665	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913063/ERR1913063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913063/ERR1913063_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913063/CO-13-11-0-0_16s000081-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913063/CO-13-11-0-0_16s000081-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913063
PRJEB17784	SAMEA103958127	ERX1973641	ERR1913064	408170	human gut metagenome	8006969	1408586177	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913064/ERR1913064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913064/ERR1913064_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913064/PD-02-11-0-0_14s005975-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913064/PD-02-11-0-0_14s005975-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913064
PRJEB17784	SAMEA103958127	ERX1973642	ERR1913065	408170	human gut metagenome	8006969	1408586177	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913065/ERR1913065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913065/ERR1913065_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913065/PD-02-11-0-0_14s005975-2-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913065/PD-02-11-0-0_14s005975-2-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913065
PRJEB17784	SAMEA103958127	ERX1973643	ERR1913066	408170	human gut metagenome	7998229	1408314521	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913066/ERR1913066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913066/ERR1913066_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913066/PD-02-11-0-0_14s005975-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913066/PD-02-11-0-0_14s005975-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913066
PRJEB17784	SAMEA103958127	ERX1973644	ERR1913067	408170	human gut metagenome	7935734	1407896655	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913067/ERR1913067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913067/ERR1913067_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913067/PD-02-11-0-0_14s005975-3-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913067/PD-02-11-0-0_14s005975-3-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913067
PRJEB17784	SAMEA103958127	ERX1973645	ERR1913068	408170	human gut metagenome	7991192	1405992212	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913068/ERR1913068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913068/ERR1913068_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913068/PD-02-11-0-0_14s005975-4-1_lane4.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913068/PD-02-11-0-0_14s005975-4-1_lane4.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913068
PRJEB17784	SAMEA103958111	ERX1973646	ERR1913069	408170	human gut metagenome	9726244	1682606231	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913069/ERR1913069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913069/ERR1913069_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913069/PD-13-11-0-0_14s005971-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913069/PD-13-11-0-0_14s005971-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913069
PRJEB17784	SAMEA103958111	ERX1973647	ERR1913070	408170	human gut metagenome	9709921	1681681343	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913070/ERR1913070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913070/ERR1913070_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913070/PD-13-11-0-0_14s005971-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913070/PD-13-11-0-0_14s005971-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913070
PRJEB17784	SAMEA103958111	ERX1973648	ERR1913071	408170	human gut metagenome	9773605	1764585554	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913071/ERR1913071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913071/ERR1913071_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913071/PD-13-11-0-0_14s005971-3-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913071/PD-13-11-0-0_14s005971-3-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913071
PRJEB17784	SAMEA103958111	ERX1973649	ERR1913072	408170	human gut metagenome	9682375	1675558223	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913072/ERR1913072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913072/ERR1913072_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913072/PD-13-11-0-0_14s005971-4-1_lane4.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913072/PD-13-11-0-0_14s005971-4-1_lane4.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913072
PRJEB17784	SAMEA103958165	ERX1973650	ERR1913073	408170	human gut metagenome	4628839	1066955381	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913073/ERR1913073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913073/ERR1913073_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913073/PD-31-11-0-0_15s012609-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913073/PD-31-11-0-0_15s012609-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913073
PRJEB17784	SAMEA103958165	ERX1973651	ERR1913074	408170	human gut metagenome	5793822	1385327817	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913074/ERR1913074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913074/ERR1913074_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913074/PD-31-11-0-0_15s012609-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913074/PD-31-11-0-0_15s012609-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913074
PRJEB17784	SAMEA103958165	ERX1973652	ERR1913075	408170	human gut metagenome	4887117	1162649332	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913075/ERR1913075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913075/ERR1913075_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913075/PD-31-11-0-0_15s012609-3-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913075/PD-31-11-0-0_15s012609-3-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913075
PRJEB17784	SAMEA103958142	ERX1973653	ERR1913076	408170	human gut metagenome	8290017	1420344105	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913076/ERR1913076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913076/ERR1913076_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913076/CO-05-11-0-0_15s013028-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913076/CO-05-11-0-0_15s013028-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913076
PRJEB17784	SAMEA103958142	ERX1973654	ERR1913077	408170	human gut metagenome	8032384	1375889781	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913077/ERR1913077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913077/ERR1913077_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913077/CO-05-11-0-0_15s013028-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913077/CO-05-11-0-0_15s013028-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913077
PRJEB17784	SAMEA103958142	ERX1973655	ERR1913078	408170	human gut metagenome	7996354	1368131486	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913078/ERR1913078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913078/ERR1913078_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913078/CO-05-11-0-0_15s013028-3-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913078/CO-05-11-0-0_15s013028-3-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913078
PRJEB17784	SAMEA103958142	ERX1973656	ERR1913079	408170	human gut metagenome	8020581	1374707179	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913079/ERR1913079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913079/ERR1913079_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913079/CO-05-11-0-0_15s013028-4-1_lane4.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913079/CO-05-11-0-0_15s013028-4-1_lane4.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913079
PRJEB17784	SAMEA103958126	ERX1973657	ERR1913080	408170	human gut metagenome	8467617	1495018270	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913080/ERR1913080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913080/ERR1913080_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913080/PD-14-11-0-0_14s005984-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913080/PD-14-11-0-0_14s005984-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913080
PRJEB17784	SAMEA103958126	ERX1973658	ERR1913081	408170	human gut metagenome	8384369	1481699654	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913081/ERR1913081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913081/ERR1913081_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913081/PD-14-11-0-0_14s005984-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913081/PD-14-11-0-0_14s005984-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913081
PRJEB17784	SAMEA103958126	ERX1973659	ERR1913082	408170	human gut metagenome	8299999	1477371725	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913082/ERR1913082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913082/ERR1913082_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913082/PD-14-11-0-0_14s005984-3-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913082/PD-14-11-0-0_14s005984-3-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913082
PRJEB17784	SAMEA103958126	ERX1973660	ERR1913083	408170	human gut metagenome	8269675	1459532180	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913083/ERR1913083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913083/ERR1913083_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913083/PD-14-11-0-0_14s005984-4-1_lane4.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913083/PD-14-11-0-0_14s005984-4-1_lane4.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913083
PRJEB17784	SAMEA103958152	ERX1973661	ERR1913084	408170	human gut metagenome	8401925	1434553944	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913084/ERR1913084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913084/ERR1913084_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913084/DC-08-11-0-0_15s013029-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913084/DC-08-11-0-0_15s013029-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913084
PRJEB17784	SAMEA103958152	ERX1973662	ERR1913085	408170	human gut metagenome	8091856	1381591682	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913085/ERR1913085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913085/ERR1913085_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913085/DC-08-11-0-0_15s013029-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913085/DC-08-11-0-0_15s013029-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913085
PRJEB17784	SAMEA103958152	ERX1973663	ERR1913086	408170	human gut metagenome	8087851	1379746062	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913086/ERR1913086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913086/ERR1913086_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913086/DC-08-11-0-0_15s013029-3-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913086/DC-08-11-0-0_15s013029-3-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913086
PRJEB17784	SAMEA103958152	ERX1973664	ERR1913087	408170	human gut metagenome	8150943	1393424535	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913087/ERR1913087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913087/ERR1913087_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913087/DC-08-11-0-0_15s013029-4-1_lane4.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913087/DC-08-11-0-0_15s013029-4-1_lane4.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913087
PRJEB17784	SAMEA103958112	ERX1973665	ERR1913088	408170	human gut metagenome	8039318	1368427309	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913088/ERR1913088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913088/ERR1913088_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913088/PD-06-11-0-0_14s005969-1-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913088/PD-06-11-0-0_14s005969-1-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913088
PRJEB17784	SAMEA103958112	ERX1973666	ERR1913089	408170	human gut metagenome	8366342	1420679434	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913089/ERR1913089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913089/ERR1913089_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913089/PD-06-11-0-0_14s005969-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913089/PD-06-11-0-0_14s005969-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913089
PRJEB17784	SAMEA103958112	ERX1973667	ERR1913090	408170	human gut metagenome	14697716	1225965296	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913090/ERR1913090.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913090/PD-06-11-0-0_14s005969-3-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913090/PD-06-11-0-0_14s005969-3-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913090
PRJEB17784	SAMEA103958112	ERX1973668	ERR1913091	408170	human gut metagenome	14690356	1222233033	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913091/ERR1913091.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913091/PD-06-11-0-0_14s005969-4-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913091/PD-06-11-0-0_14s005969-4-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913091
PRJEB17784	SAMEA103958115	ERX1973669	ERR1913092	408170	human gut metagenome	8450300	1461799646	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913092/ERR1913092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913092/ERR1913092_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913092/PD-18-11-0-0_14s005979-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913092/PD-18-11-0-0_14s005979-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913092
PRJEB17784	SAMEA103958115	ERX1973670	ERR1913093	408170	human gut metagenome	8363281	1448169508	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913093/ERR1913093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913093/ERR1913093_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913093/PD-18-11-0-0_14s005979-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913093/PD-18-11-0-0_14s005979-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913093
PRJEB17784	SAMEA103958115	ERX1973671	ERR1913094	408170	human gut metagenome	8328647	1467537861	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913094/ERR1913094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913094/ERR1913094_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913094/PD-18-11-0-0_14s005979-3-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913094/PD-18-11-0-0_14s005979-3-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913094
PRJEB17784	SAMEA103958115	ERX1973672	ERR1913095	408170	human gut metagenome	8312150	1437676304	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913095/ERR1913095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913095/ERR1913095_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913095/PD-18-11-0-0_14s005979-4-1_lane4.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913095/PD-18-11-0-0_14s005979-4-1_lane4.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913095
PRJEB17784	SAMEA103958133	ERX1973673	ERR1913096	408170	human gut metagenome	8132559	1446610655	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913096/ERR1913096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913096/ERR1913096_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913096/PD-19-11-0-0_14s005978-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913096/PD-19-11-0-0_14s005978-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913096
PRJEB17784	SAMEA103958133	ERX1973674	ERR1913097	408170	human gut metagenome	8075361	1437732664	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913097/ERR1913097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913097/ERR1913097_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913097/PD-19-11-0-0_14s005978-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913097/PD-19-11-0-0_14s005978-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913097
